x1,x2,y
-0.23782191680684628,1.2177951105625409,1
0.8406585285177397,-0.26640397220268475,1
1.478936896513396,0.80054513608871,0
1.0129695700716765,-0.49505358634619784,1
0.8976457024564293,0.9629399383012129,0
0.04962317297510943,0.18826162006475167,0
-0.07471860366899319,1.459541228979397,1
0.06587814368152278,0.9687178262182082,1
-0.41457323560865483,1.0737424253012686,1
1.0181977532625877,-0.35444083599226783,1
1.3425929763527802,-0.2233948347987299,1
0.14531196451618178,-0.13541601798192343,0
-0.22792589721736262,1.4756787150848965,1
-0.1201127417892261,-0.3843131426558983,0
0.9391009770739207,0.9391896828621636,0
0.010305017628691071,1.255753917851361,1
1.2363086887792907,1.0595727765387866,0
1.310724324836645,-0.3076947449069551,1
-0.4162840278431888,0.9651894438242691,1
-0.1543430825449265,-0.42237642543171805,0
1.2454872878846464,-0.10570709961653146,1
-0.32549543959578753,-0.35785714268566143,0
0.9128549010778031,-0.06295216630634476,1
1.3625704538293801,1.4182961812432078,0
0.06520810861484372,0.13477990908202775,0
-0.20102454796162061,-0.2866531192893797,0
-0.20781229779585475,-0.31141136634103495,0
-0.27375794758547134,0.8454245729762871,1
0.9762476070777549,0.90366085096738,0
1.2266950337859277,0.8231355130303839,0
0.9676933234668808,1.1134482152011642,0
-0.3305613099419497,0.9695119567941981,1
1.2426140814155056,1.3715023112535687,0
1.024546045480215,1.400851163369604,0
-0.025704946710402354,0.06665073229780072,0
1.2836564166717261,-0.13757405463076394,1
-0.26125355426481905,-0.12098641832070395,0
-0.03801116777607472,-0.13835487611029001,0
-0.4348280625358706,0.11784544023253773,0
-0.2555532977711374,0.09942700431466467,0
0.8588979754965342,1.26829177829996,0
-0.49356206386835927,0.998744682316226,1
1.2843266383848853,0.9231476768741418,0
1.0277797887114875,-0.24347185079199807,1
1.1978160223348302,1.2454328327301267,0
-0.32920724963464154,-0.15928049292838142,0
1.1518459651736346,1.4049172955503322,0
0.0057164806830537485,0.8305226402281036,1
0.15832100904703994,0.11844581558638123,0
0.14982299381140773,1.486232108601232,1
-0.29388577555129003,1.139695911993421,1
1.4553083419125468,0.8492912915946808,0
1.4930376950729842,1.0067034118932572,0
0.018538032427943052,1.1869739838355353,1
0.06655280883495951,-0.07194040239402366,0
-0.1489385937189603,1.077748679049722,1
1.036596609796075,-0.0947945731447089,1
-0.47484040834228053,1.3872534514485544,1
0.8261437321244501,-0.28771413972874404,1
1.3389954871690275,1.12008561312961,0
-0.4638227951819746,0.896847164692461,1
1.1614102438108367,-0.4712527382624869,1
-0.19272000550605473,-0.37096642796804097,0
1.086267061089989,1.1096465608117732,0
1.3002171458900436,0.1542297981377968,1
1.1880478367579805,0.8334012893841543,0
-0.2508191249441169,-0.2606842332985189,0
1.398822408807705,0.8120127712822252,0
-0.15586888741821736,1.2548415778499344,1
1.2445655556073507,-0.31737446366080024,1
-0.14780461899393865,1.2310958150729396,1
0.8185579173791353,1.3606645062776797,0
-0.22828105165543466,1.3744476330207687,1
1.4728333946767398,0.9917727891247936,0
-0.4294553990358013,1.0355879504221086,1
1.3914127176786182,-0.26156280137503196,1
-0.4172846206648406,0.155653706298995,0
0.9974242007999146,-0.20357034038431704,1
1.0888323738379986,-0.3249884855487267,1
0.15153012792249532,-0.02410865406982793,0
1.4317870346756967,-0.15240716652184566,1
1.0724411751139142,0.1709790478182388,1
1.4650433769355633,1.1451179604402635,0
-0.1860881346151762,-0.11240786335793951,0
0.05410533060809397,1.4819737459740872,1
-0.11532978237338515,-0.11785896088450776,0
1.3330574422022305,1.3869365346347895,0
0.8509341044549356,0.12432783614374365,1
1.4906477049508227,0.10419696539230272,1
1.4902007446760095,-0.25484722730978054,1
0.04400284114920572,1.031176770313369,1
0.8079475513371934,1.318681702637468,0
-0.4177316272560266,-0.023272401032163714,0
0.9999984603973026,1.1054350821245893,0
-0.49149186771712855,-0.2741195282056914,0
0.19507535728351022,-0.013212213825346764,0
-0.05942095330531627,0.19708196252055943,0
0.8318124662390205,0.8405047284303953,0
1.2340928184610758,1.2527938531681067,0
1.2085592782956105,-0.24775843335631226,1
-0.011286800186178447,1.221947317416309,1
-0.3861681424585761,0.15837227899476836,0
1.0927701254034332,0.11366304014805484,1
-0.4815431178519236,-0.16374094269355177,0
1.066623599641715,0.08041495449456004,1
-0.17191478814352085,0.8527513422467237,1
1.4998023713002913,0.13921602658034993,1
0.16133601091769956,-0.3312406173692577,0
1.224322244115616,1.3298993925205602,0
0.8794903145397404,-0.15128436934787498,1
1.396527050222978,0.17758163580787611,1
-0.21756199365132212,1.3492677847610168,1
0.9490749130562375,1.4863239075646644,0
-0.08705761920175686,-0.4362985362640688,0
1.3485571089188002,-0.2914283839206347,1
0.9029514366503266,1.3382424189207782,0
-0.17860497063321712,-0.2568106142422101,0
-0.33189806685526485,-0.17791658871149962,0
1.2486123213622502,1.0881628500502698,0
1.267290416964719,-0.07864522312132788,1
-0.3817454558494848,-0.4777367229603844,0
0.9444336028840548,-0.4098761211902493,1
-0.47248150211123074,-0.018550698032741897,0
0.8427545718984046,0.10781077492491076,1
-0.3708352864505359,0.9652815731821831,1
-0.24176045230115933,-0.456361046242131,0
1.4266447863810394,0.821330506913516,0
-0.18681134322358178,1.3161836442656734,1
-0.48595016155559156,-0.4375569699015607,0
1.215514717487834,1.2541759882041033,0
1.1759745792729834,1.2105748042625315,0
0.9986431340591071,0.12975317800150854,1
-0.25073229187150764,0.1535842766319122,0
0.9721704098691557,0.8615213371781008,0
-0.3786384832936716,-0.463855165487841,0
0.8784272315176367,-0.09680110753603804,1
0.9805319789314579,1.374603031207347,0
-0.1102659748902492,0.9435542921046214,1
-0.2734245345170294,0.01537302858894174,0
-0.0725659702908572,-0.1457272305484571,0
0.8362764757756989,1.1840221825567072,0
1.025647691482306,-0.4384923221301402,1
1.216947118425491,-0.07572868326091298,1
1.3814335854514104,-0.21403719494485818,1
0.1568383197747264,1.305117585525894,1
0.0892801437307904,0.02535134733571942,0
-0.3850139414483049,-0.05636900539587597,0
1.074711575195845,1.2996477183987283,0
-0.17612415003127552,-0.19287872722816268,0
1.0687238549612479,-0.45336662132642813,1
-0.4181713715041452,1.285602325182337,1
1.2340509291499595,0.01902263779733182,1
-0.3938275841870742,0.9001895898839287,1
-0.10107722059007845,0.02824470430208159,0
1.3925166042141628,1.1516018432237711,0
0.960475976662849,0.04031738641877147,1
-0.014236088873030017,1.3787591794663547,1
1.2083742563362843,-0.203482196305662,1
1.210360882411758,0.9792108722975637,0
1.4524827977385288,0.14312536558252253,1
0.906777330039983,-0.2378952411957046,1
1.4540569103383105,0.13748033877899912,1
1.3872286605121538,1.0325024888584573,0
-0.13681336001174954,1.3209747562903023,1
0.06199741401860792,1.0901532089425394,1
1.042442196056173,1.4429183074575107,0
-0.34277662394201264,1.204342367864083,1
-0.2067521853468165,0.9943110208405928,1
-0.49083388038816644,1.1212922916119092,1
-0.2097631133910834,1.009717138236534,1
-0.45304646582810076,1.044570899334533,1
0.8255847674936665,0.08559536930463296,1
1.1173021843236193,1.1367615638713102,0
-0.10825176808424752,-0.2659460320826625,0
0.9895212712004877,-0.13139507333849437,1
-0.39069318184366675,-0.21441085324460873,0
-0.33824764238835003,-0.08346571420970561,0
-0.3750187365619665,1.3637204771505336,1
0.005586852298961387,1.4610868079040915,1
1.0052034111827093,-0.4391524895347555,1
-0.3544796213977809,1.2500478945299773,1
1.3722104932169086,-0.2648938999951155,1
-0.08679354023963459,-0.2583654985831071,0
1.0061260316793423,0.18218308563920893,1
1.1412018387746596,0.9274749971751083,0
0.9880741515694623,-0.01080790278736693,1
1.3844511657595095,1.4304006108654699,0
0.8128734735832268,-0.12923682494144328,1
-0.3081613455189558,-0.15177457421407664,0
-0.49230291993906367,1.3125292049213437,1
-0.07963819769644265,-0.09869393527441955,0
1.1632423936979863,-0.25229003640712544,1
1.2222064766264717,-0.4522252062521359,1
-0.2510290984745356,-0.07271673309442972,0
-0.03543018424614636,-0.16137154064731107,0
-0.31641516899012245,0.09248549452019006,0
-0.26602927642812746,-0.2589313875690368,0
1.2818816774994153,0.8531533872587355,0
1.2862875295980987,-0.49632232700913054,1
-0.4358925486713561,0.053009491154299204,0
1.1793306631648508,0.030874689761976937,1
1.2845935951624967,1.4323546688452176,0
-0.3451533907262785,0.8309158063970702,1
0.14767382219096603,-0.16875291734306663,0
1.0081443051607857,-0.41930258512690094,1
-0.16805004833977538,-0.18139942047469076,0
-0.47409465569915515,-0.10752596419754024,0
-0.012597856885302183,1.200699431603426,1
-0.12235609533726399,0.016499036834567438,0
-0.0688957682723868,-0.17664000459708873,0
1.1702559938190484,0.8490207940232297,0
-0.25450172918380287,1.1358469287995534,1
1.4888584284395066,1.0354593246798955,0
0.016307611112224007,1.0079020135184176,1
-0.29258431568080695,-0.3059140480122585,0
1.0690286530117772,-0.41289370989220053,1
0.8625877016185817,1.418939284692052,0
